x,y,z
-2.590524,-2.401768,20.495314
-2.582027,-2.519546,20.170707
-2.582024,-2.643789,19.849209
-2.590686,-2.775467,19.530193
-2.608341,-2.915791,19.212994
-2.635510,-3.066302,18.896859
-2.672985,-3.229017,18.580871
-2.721951,-3.406693,18.263799
-2.784246,-3.603338,17.943780
-2.862938,-3.825412,17.617528
-2.964056,-4.085399,17.277740
-3.105615,-4.420822,16.898066
-3.297024,-4.843020,16.500350
-3.455066,-5.174623,16.241353
-3.630482,-5.530594,16.008268
-3.815099,-5.895208,15.811887
-4.014743,-6.280734,15.645427
-4.231366,-6.690941,15.509674
-4.468174,-7.131508,15.406437
-4.729766,-7.610108,15.339405
-5.023514,-8.138654,15.315129
-5.363451,-8.739573,15.345955
-5.789365,-9.476965,15.463064
-6.393288,-10.492930,15.760775
-6.809163,-11.171412,16.046804
-7.248502,-11.868024,16.415544
-7.693835,-12.551249,16.855984
-8.163812,-13.244858,17.391382
-8.677858,-13.967659,18.058697
-9.346600,-14.844020,19.054930
-9.828737,-15.424104,19.865153
-10.283686,-15.925341,20.703488
-10.691864,-16.331310,21.520090
-11.074576,-16.668722,22.345068
-11.432554,-16.940610,23.173146
-11.769217,-17.151458,24.006755
-12.085604,-17.303058,24.844446
-12.382434,-17.396495,25.684980
-12.659897,-17.432191,26.526509
-12.917887,-17.410147,27.366989
-13.156038,-17.330019,28.204178
-13.373766,-17.191147,29.035722
-13.570272,-16.992517,29.859198
-13.744480,-16.732740,30.671964
-13.894973,-16.410043,31.470988
-14.020131,-16.021525,32.254082
-14.117794,-15.562520,33.019569
-14.184896,-15.024863,33.767011
-14.216530,-14.392097,34.499414
-14.202547,-13.620032,35.233113
-14.076150,-12.306369,36.181596
-13.958349,-11.572427,36.580470
-13.796227,-10.776724,36.922827
-13.612858,-10.030328,37.166078
-13.405433,-9.303478,37.334809
-13.177270,-8.600494,37.436218
-12.929320,-7.919254,37.477248
-12.662916,-7.260371,37.462914
-12.379049,-6.624267,37.397328
-12.078617,-6.011628,37.283920
-11.762575,-5.423489,37.125703
-11.431646,-4.860572,36.925262
-11.086359,-4.323414,36.684747
-10.727095,-3.812474,36.405902
-10.354041,-3.328116,36.090021
-9.967130,-2.870584,35.737863
-9.565921,-2.439978,35.349475
-9.149382,-2.036206,34.923884
-8.715468,-1.658876,34.458459
-8.260152,-1.307043,33.947513
-7.774732,-0.978409,33.378466
-7.234754,-0.665695,32.716377
-6.407065,-0.287562,31.639775
-5.972647,-0.135712,31.042027
-5.519643,-0.010412,30.391341
-5.101587,0.075699,29.762459
-4.700505,0.131736,29.129073
-4.304213,0.161252,28.468707
-3.869279,0.163200,27.695147
-3.513633,0.139889,27.014661
-3.251811,0.107374,26.478803
-3.021859,0.067167,25.977856
-2.823403,0.022887,25.517685
-2.647416,-0.024597,25.083364
-2.490621,-0.074185,24.671199
-2.349968,-0.125283,24.276956
-2.223356,-0.177415,23.898017
-2.109094,-0.230259,23.532238
-2.005829,-0.283584,23.177952
-1.912445,-0.337234,22.833789
-1.828009,-0.391113,22.498608
-1.751730,-0.445168,22.171435
-1.682929,-0.499387,21.851427
-1.621023,-0.553789,21.537841
-1.565509,-0.608421,21.230016
-1.515947,-0.663353,20.927354
-1.471962,-0.718679,20.629321
-1.433233,-0.774497,20.335487
-1.399476,-0.830947,20.045374
-1.370447,-0.888184,19.758532
-1.345943,-0.946392,19.474531
-1.325800,-1.005774,19.192954
-1.309890,-1.066565,18.913391
-1.298119,-1.129031,18.635434
-1.290434,-1.193476,18.358666
-1.286821,-1.260251,18.082657
-1.287307,-1.329761,17.806945
-1.291970,-1.402485,17.531029
-1.300949,-1.478995,17.254340
-1.314451,-1.559985,16.976211
-1.332782,-1.646324,16.695818
-1.356380,-1.739128,16.412095
-1.385880,-1.839900,16.123557
-1.422241,-1.950800,15.827953
-1.467036,-2.075246,15.521423
-1.523285,-2.219698,15.195887
-1.599522,-2.402450,14.825391
-1.710340,-2.652023,14.383455
-1.793873,-2.832272,14.103427
-1.886808,-3.027580,13.831620
-1.982669,-3.224910,13.586079
-2.084405,-3.430994,13.356837
-2.192224,-3.646603,13.142997
-2.306948,-3.873631,12.943002
-2.429231,-4.113526,12.756301
-2.559818,-4.367849,12.582681
-2.699522,-4.638224,12.422295
-2.849271,-4.926439,12.275595
-3.010049,-5.234334,12.143408
-3.183117,-5.564201,12.026799
-3.370003,-5.918772,11.927225
-3.572628,-6.301411,11.846639
-3.793496,-6.716448,11.787664
-4.036059,-7.169793,11.753918
-4.305461,-7.670203,11.750629
-4.610375,-8.232458,11.786071
-4.969174,-8.888075,11.875997
-5.453872,-9.762435,12.072381
-5.928589,-10.604749,12.340883
-6.344872,-11.330595,12.633943
-6.765485,-12.050529,12.981904
-7.188466,-12.759486,13.382453
-7.621243,-13.467689,13.843434
-8.067510,-14.177941,14.372044
-8.532370,-14.893917,14.979702
-9.021760,-15.618507,15.682352
-9.549171,-16.361981,16.512642
-10.156654,-17.163852,17.565175
-10.929362,-18.085467,19.059672
-11.387759,-18.571227,20.033916
-11.862794,-19.018393,21.117938
-12.288042,-19.362733,22.157951
-12.688995,-19.631086,23.204785
-13.063572,-19.824010,24.247502
-13.414901,-19.944976,25.289941
-13.743472,-19.995132,26.330093
-14.049679,-19.975062,27.366560
-14.333399,-19.884781,28.397134
-14.594231,-19.723883,29.419390
-14.831499,-19.491563,30.430669
-15.044269,-19.186567,31.428193
-15.231233,-18.807254,32.408650
-15.390769,-18.351343,33.368685
-15.520929,-17.815063,34.305729
-15.619081,-17.192242,35.217829
-15.681424,-16.471845,36.104603
-15.701686,-15.630920,36.970208
-15.666014,-14.603613,37.837829
-15.393631,-12.284601,39.226105
-15.248167,-11.494348,39.553050
-15.035241,-10.523947,39.866345
-14.799605,-9.607600,40.077911
-14.538153,-8.718248,40.207824
-14.254034,-7.860172,40.263808
-13.948159,-7.031525,40.252946
-13.621800,-6.232902,40.180760
-13.275906,-5.464706,40.051885
-12.911440,-4.727793,39.870359
-12.529277,-4.023036,39.639767
-12.129971,-3.350881,39.363147
-11.713895,-2.711693,39.043064
-11.281196,-2.105716,38.681585
-10.831717,-1.533044,38.280197
-10.364854,-0.993568,37.839636
-9.879299,-0.486907,37.359572
-9.372526,-0.012242,36.837954
-8.839622,0.432064,36.269536
-8.269981,0.849645,35.641759
-7.633423,1.251486,34.917644
-6.579829,1.779456,33.669431
-6.101006,1.967232,33.081432
-5.577863,2.137613,32.423112
-5.100266,2.262877,31.806253
-4.646134,2.356313,31.203957
-4.213181,2.422995,30.613472
-3.795742,2.467361,30.026788
-3.386651,2.492574,29.432549
-2.971450,2.500436,28.806355
-2.467766,2.487261,28.008727
-2.156702,2.467478,27.490838
-1.875838,2.442577,27.003241
-1.639919,2.416945,26.576628
-1.429453,2.390837,26.180944
-1.241929,2.365354,25.814775
-1.072828,2.340904,25.472194
-0.919759,2.317875,25.150790
-0.780677,2.296492,24.848437
-0.654080,2.276913,24.563834
-0.538785,2.259227,24.296134
-0.433896,2.243477,24.044957
-0.338777,2.229670,23.810395
-0.253066,2.217787,23.593126
-0.176766,2.207795,23.394706
-0.110498,2.199674,23.218339
-0.056408,2.193505,23.071475
-0.026933,2.190339,22.990306
0.002256,2.187355,22.909117
0.051218,2.182713,22.771069
0.111247,2.177717,22.598555
0.175964,2.173309,22.408394
0.242932,2.169974,22.206893
0.310956,2.168057,21.997119
0.379313,2.167847,21.780991
0.447527,2.169600,21.559857
0.515285,2.173553,21.334719
0.582382,2.179931,21.106351
0.648699,2.188950,20.875370
0.714180,2.200819,20.642276
0.778817,2.215747,20.407484
0.842646,2.233940,20.171345
0.905736,2.255608,19.934159
0.968187,2.280963,19.696192
1.030121,2.310225,19.457680
1.091685,2.343621,19.218840
1.153047,2.381387,18.979877
1.214391,2.423773,18.740984
1.275923,2.471042,18.502354
1.337861,2.523474,18.264181
1.400444,2.581368,18.026664
1.463925,2.645043,17.790013
1.528574,2.714840,17.554449
1.594679,2.791128,17.320214
1.662545,2.874299,17.087569
1.732493,2.964780,16.856801
1.804864,3.063024,16.628225
1.880020,3.169524,16.402191
1.958341,3.284806,16.179081
2.040230,3.409437,15.959322
2.126114,3.544026,15.743381
2.216445,3.689229,15.531774
2.311706,3.845754,15.325067
2.412407,4.014367,15.123886
2.519101,4.195897,14.928915
2.632382,4.391250,14.740911
2.752894,4.601423,14.560709
2.881348,4.827517,14.389240
3.018532,5.070765,14.227543
3.165336,5.332566,14.076799
3.322778,5.614526,13.938357
3.492047,5.918526,13.813792
3.674565,6.246815,13.704969
3.872082,6.602163,13.614153
4.086829,6.988096,13.544173
4.321787,7.409333,13.498693
4.581211,7.872617,13.482708
4.871790,8.388607,13.503576
5.205901,8.977219,13.573689
5.615720,9.691080,13.721104
6.418796,11.058300,14.186090
6.802019,11.693295,14.483447
7.238935,12.401340,14.878347
7.678751,13.095032,15.334093
8.134986,13.792104,15.867237
8.614739,14.497502,16.493485
9.133739,15.224802,17.246799
9.749682,16.032855,18.244731
10.382149,16.790222,19.391033
10.842117,17.287270,20.306298
11.290113,17.720756,21.268386
11.696405,18.064064,22.205911
12.078674,18.336864,23.149734
12.436521,18.540737,24.093403
12.772433,18.678670,25.038902
13.086978,18.751774,25.984476
13.380499,18.760598,26.928596
13.652900,18.705166,27.869147
13.903811,18.585119,28.803819
14.132612,18.399732,29.730113
14.338442,18.147878,30.645439
14.520118,17.828039,31.546840
14.676119,17.438205,32.431101
14.804665,16.975055,33.295841
14.903365,16.433205,34.139236
14.968798,15.803134,34.960854
14.995410,15.065395,35.764194
14.971396,14.166337,36.568465
14.788039,12.430132,37.716904
14.656310,11.654086,38.091529
14.470132,10.762449,38.431159
14.261828,9.924031,38.668269
14.028314,9.109038,38.826097
13.772902,8.321869,38.912279
13.496525,7.560388,38.934013
13.200510,6.825175,38.896685
12.885839,6.116620,38.804755
12.553396,5.435369,38.661989
12.204203,4.782580,38.471783
11.838881,4.158772,38.236992
11.457898,3.564403,37.960027
11.061540,2.999835,37.642845
10.649853,2.465308,37.286900
10.222547,1.960907,36.893018
9.778826,1.486517,36.461174
9.317063,1.041730,35.990050
8.834112,0.625645,35.476120
8.323613,0.236320,34.911388
7.770442,-0.131157,34.276140
7.117160,-0.497432,33.495758
6.440797,-0.804671,32.652943
5.942506,-0.986913,32.007892
5.462998,-1.128584,31.365840
5.019448,-1.231215,30.751043
4.596578,-1.304345,30.143533
4.189166,-1.352494,29.535330
3.787375,-1.378918,28.909599
3.366527,-1.384478,28.221024
2.880212,-1.363016,27.372669
2.620716,-1.339413,26.891321
2.367245,-1.308234,26.397552
2.152633,-1.275585,25.958012
1.959965,-1.241423,25.543742
1.787524,-1.206990,25.154608
1.631461,-1.172729,24.785155
1.489644,-1.139090,24.433048
1.360202,-1.106361,24.096079
1.241684,-1.074761,23.772662
1.132874,-1.044445,23.461503
1.032755,-1.015521,23.161564
0.940455,-0.988061,22.871991
0.855223,-0.962111,22.592078
0.776404,-0.937694,22.321236
0.703423,-0.914816,22.058975
0.635769,-0.893471,21.804889
0.572993,-0.873640,21.558640
0.514691,-0.855298,21.319955
0.460505,-0.838411,21.088621
0.410113,-0.822941,20.864475
0.363230,-0.808845,20.647412
0.319600,-0.796078,20.437378
0.278997,-0.784590,20.234378
0.241221,-0.774329,20.038480
0.206103,-0.765243,19.849826
0.173496,-0.757274,19.668648
0.143287,-0.750365,19.495295
0.115395,-0.744457,19.330274
0.089783,-0.739488,19.174325
0.066473,-0.735395,19.028557
0.045591,-0.732118,18.894738
0.027466,-0.729602,18.776034
0.013039,-0.727837,18.679803
0.004410,-0.726889,18.621491
-0.007866,-0.725686,18.537545
-0.024381,-0.724356,18.422754
-0.042982,-0.723282,18.290869
-0.062681,-0.722678,18.148145
-0.083035,-0.722683,17.997325
-0.103793,-0.723407,17.839989
-0.124789,-0.724947,17.677210
-0.145914,-0.727391,17.509779
-0.167093,-0.730820,17.338303
-0.188280,-0.735315,17.163269
-0.209448,-0.740952,16.985076
-0.230589,-0.747807,16.804056
-0.251706,-0.755959,16.620491
-0.272817,-0.765487,16.434625
-0.293949,-0.776472,16.246672
-0.315138,-0.789000,16.056821
-0.336430,-0.803161,15.865244
-0.357878,-0.819049,15.672100
-0.379542,-0.836766,15.477537
-0.401490,-0.856419,15.281698
-0.423799,-0.878125,15.084721
-0.446548,-0.902008,14.886745
-0.469828,-0.928201,14.687911
-0.493733,-0.956847,14.488368
-0.518367,-0.988102,14.288267
-0.543837,-1.022130,14.087774
-0.570261,-1.059109,13.887064
-0.597761,-1.099228,13.686325
-0.626465,-1.142689,13.485759
-0.656511,-1.189708,13.285584
-0.688042,-1.240512,13.086032
-0.721205,-1.295341,12.887348
-0.756157,-1.354452,12.689790
-0.793060,-1.418111,12.493628
-0.832084,-1.486604,12.299137
-0.873404,-1.560227,12.106599
-0.917203,-1.639298,11.916297
-0.963674,-1.724148,11.728515
-1.013018,-1.815133,11.543534
-1.065445,-1.912628,11.361632
-1.121179,-2.017037,11.183081
-1.180456,-2.128790,11.008151
-1.243529,-2.248350,10.837110
-1.310665,-2.376217,10.670228
-1.382155,-2.512932,10.507778
-1.458311,-2.659082,10.350042
-1.539471,-2.815306,10.197320
-1.626005,-2.982303,10.049931
-1.718314,-3.160837,9.908228
-1.816843,-3.351751,9.772599
-1.922082,-3.555972,9.643485
-2.034577,-3.774534,9.521389
-2.154938,-4.008589,9.406893
-2.283857,-4.259432,9.300674
-2.422121,-4.528536,9.203534
-2.570640,-4.817588,9.116424
-2.730479,-5.128556,9.040489
-2.902911,-5.463764,8.977127
-3.089484,-5.826034,8.928064
-3.292145,-6.218882,8.895480
-3.513436,-6.646873,8.882204
-3.756854,-7.116267,8.892048
-4.027608,-7.636372,8.930470
-4.334475,-8.222905,9.006083
-4.696042,-8.909387,9.135404
-5.185520,-9.829558,9.374297
-5.661979,-10.713581,9.672278
-6.081896,-11.481809,9.985331
-6.505696,-12.245561,10.347220
-6.930894,-12.998896,10.755339
-7.364357,-13.752174,11.216869
-7.808622,-14.507300,11.736922
-8.266782,-15.266329,12.322778
-8.742196,-16.030667,12.983884
-9.238970,-16.801416,13.732978
-9.763933,-17.581524,14.590257
-10.332379,-18.381746,15.596461
-10.995198,-19.248517,16.875801
-11.764847,-20.150699,18.512938
-12.269675,-20.671229,19.681758
-12.776346,-21.127203,20.937122
-13.231173,-21.470957,22.140635
-13.659463,-21.728565,23.347236
-14.059434,-21.901227,24.546056
-14.434209,-21.992387,25.741345
-14.784305,-22.003261,26.931112
-15.110080,-21.934404,28.113859
-15.411364,-21.785776,29.287180
-15.687680,-21.556870,30.448378
-15.938255,-21.246738,31.594474
-16.162028,-20.853910,32.722334
-16.357502,-20.376570,33.828022
-16.522892,-19.811981,34.907919
-16.655990,-19.155655,35.959090
-16.753796,-18.400168,36.979301
-16.811930,-17.532059,37.968130
-16.823027,-16.522733,38.930564
-16.770029,-15.286082,39.895630
-16.560766,-13.315902,41.051566
-16.392419,-12.258737,41.510727
-16.167008,-11.107192,41.898064
-15.916407,-10.028371,42.161049
-15.636753,-8.983697,42.327475
-15.331766,-7.977941,42.407320
-15.002411,-7.007903,42.409692
-14.650129,-6.073896,42.341549
-14.275965,-5.176060,42.208701
-13.880850,-4.314901,42.016121
-13.465881,-3.491588,41.768339
-13.031671,-2.706500,41.469224
-12.578649,-1.959951,41.122120
-12.107011,-1.252138,40.729840
-11.616643,-0.583096,40.294617
-11.106992,0.047346,39.817960
-10.576827,0.639652,39.300388
-10.023775,1.194721,38.740893
-9.443314,1.714238,38.135758
-8.826132,2.201639,37.475475
-8.148558,2.665891,36.733639
-7.291265,3.156134,35.773227
-6.601251,3.478395,34.984262
-6.000975,3.710227,34.286733
-5.446969,3.886624,33.633474
-4.929339,4.020658,33.014245
-4.439716,4.121490,32.419776
-3.973378,4.195247,31.844612
-3.526810,4.246528,31.284398
-3.096343,4.278983,30.734235
-2.677125,4.295492,30.187250
-2.260737,4.298119,29.631087
-1.821802,4.287271,29.028311
-1.334920,4.260828,28.335740
-1.072912,4.241268,27.950656
-0.813127,4.218898,27.558897
-0.602281,4.199036,27.232800
-0.416918,4.180690,26.939454
-0.261488,4.164940,26.688243
-0.135531,4.152113,26.480903
-0.060878,4.144549,26.356335
0.018143,4.136619,26.223056
0.133325,4.125296,26.026060
0.266426,4.112736,25.794180
0.406045,4.100444,25.545775
0.547628,4.089256,25.288145
0.688917,4.079791,25.024953
0.828605,4.072579,24.758429
0.965900,4.068096,24.490059
1.100327,4.066781,24.220884
1.231631,4.069049,23.951664
1.359704,4.075292,23.682967
1.484555,4.085886,23.415231
1.606275,4.101193,23.148806
1.725021,4.121570,22.883980
1.841002,4.147363,22.621002
1.954471,4.178920,22.360093
2.065717,4.216588,22.101460
2.175059,4.260716,21.845305
2.282844,4.311663,21.591835
2.389443,4.369797,21.341263
2.495252,4.435499,21.093821
2.600687,4.509167,20.849761
2.706187,4.591222,20.609362
2.812215,4.682104,20.372938
2.919254,4.782287,20.140841
3.027813,4.892270,19.913467
3.138427,5.012594,19.691267
3.251660,5.143836,19.474751
3.368106,5.286619,19.264501
3.488395,5.441616,19.061176
3.613195,5.609559,18.865526
3.743221,5.791240,18.678408
3.879242,5.987527,18.500801
4.022088,6.199369,18.333825
4.172663,6.427816,18.178770
4.331968,6.674034,18.037127
4.501115,6.939330,17.910635
4.681367,7.225193,17.801338
4.874180,7.533337,17.711671
5.081265,7.865775,17.644576
5.304692,8.224925,17.603683
5.547031,8.613766,17.593575
5.811580,9.036081,17.620216
6.102733,9.496831,17.691662
6.426547,10.002685,17.819269
6.791478,10.562507,18.019712
7.208083,11.185733,18.317299
7.679777,11.867370,18.737928
8.172123,12.547126,19.267964
8.628341,13.143463,19.840329
9.053677,13.665962,20.444296
9.449540,14.119047,21.068515
9.821264,14.511209,21.711067
10.171617,14.847074,22.369195
10.502715,15.129937,23.041072
10.815803,15.361759,23.724698
11.111627,15.543714,24.418087
11.390540,15.676410,25.119168
11.652613,15.760060,25.825813
11.897691,15.794581,26.535832
12.125433,15.779643,27.246986
12.335326,15.714691,27.957002
12.526692,15.598919,28.663593
12.698675,15.431207,29.364492
12.850088,15.210195,30.056919
12.979596,14.933873,30.738599
13.085529,14.599098,31.407747
13.165622,14.200666,32.063312
13.216510,13.728940,32.706089
13.232270,13.162171,33.342689
13.196588,12.419873,34.012216
13.096956,11.590993,34.591983
12.981802,10.944029,34.944336
12.836007,10.294156,35.221489
12.670083,9.674749,35.420115
12.483372,9.071278,35.555591
12.278241,8.485839,35.633973
12.055730,7.917711,35.660517
11.817003,7.367564,35.639159
11.562990,6.836023,35.573116
11.294530,6.323849,35.465066
11.012574,5.832164,35.317394
10.717761,5.361610,35.132066
10.410620,4.912783,34.910694
10.091561,4.486218,34.654525
9.760836,4.082378,34.364408
9.418497,3.701646,34.040697
9.064302,3.344317,33.683103
8.697557,3.010586,33.290410
8.316818,2.700506,32.859942
7.919229,2.413893,32.386440
7.498837,2.150018,31.859243
7.040683,1.906310,31.252686
6.475873,1.666791,30.455276
5.979985,1.511244,29.703652
5.558927,1.419922,29.020327
5.152042,1.368826,28.311705
4.704400,1.358461,27.461878
4.391863,1.383495,26.811141
4.143184,1.425722,26.248495
3.934115,1.479492,25.735389
3.754857,1.541779,25.257596
3.599355,1.610872,24.806222
3.463789,1.685649,24.375913
3.345445,1.765398,23.962876
3.242323,1.849669,23.564346
3.152899,1.938209,23.178191
3.075984,2.030922,22.802716
3.010645,2.127840,22.436531
2.956152,2.229110,22.078471
2.911953,2.334953,21.727658
2.877626,2.445704,21.383284
2.852868,2.561836,21.044558
2.837504,2.683948,20.710766
2.831490,2.812785,20.381242
2.834918,2.949274,20.055351
2.848041,3.094567,19.732455
2.871302,3.250126,19.411882
2.905398,3.417841,19.092867
2.951381,3.600239,18.774459
3.010854,3.800882,18.455322
3.086378,4.025184,18.133292
3.182523,4.282545,17.804109
3.309679,4.594230,17.456245
3.527920,5.085531,17.004307
3.698749,5.446835,16.735883
3.888015,5.831792,16.500720
4.086608,6.223254,16.308740
4.302151,6.637276,16.151427
4.537275,7.078815,16.029870
4.796290,7.555266,15.946842
5.086214,8.078066,15.907976
5.419765,8.667373,15.924383
5.829548,9.374887,16.022625
6.698809,10.817034,16.474624
7.104891,11.462287,16.786440
7.556733,12.157103,17.202700
8.031506,12.858620,17.715739
8.556852,13.597050,18.371715
9.412515,14.701185,19.638445
9.791663,15.144936,20.280220
10.228790,15.615894,21.084476
10.615172,15.990959,21.855904
10.981747,16.305678,22.644124
11.324745,16.558294,23.435666
11.647900,16.753174,24.234198
11.951669,16.891462,25.037308
12.236621,16.973987,25.843680
12.502791,17.000978,26.651295
12.749981,16.972311,27.458054
12.977755,16.887549,28.261693
13.185475,16.745950,29.059873
13.372294,16.546419,29.850215
13.537043,16.287543,30.629918
